"date","source_pm2p5.x","Org.x","NH4.x","SO4.x","NO3.x","Chl.x","source_pm2p5.y","Org.y","NH4.y","SO4.y","NO3.y","Chl.y","PM1","PM2p5","PM10","qc_flag_Org.x","qc_flag_NH4.x","qc_flag_SO4.x","qc_flag_NO3.x","qc_flag_Chl.x","qc_flag_Org.y","qc_flag_NH4.y","qc_flag_SO4.y","qc_flag_NO3.y","qc_flag_Chl.y","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2022-05-19 17:00:00,"BAQS",4.22676498539845,0.136848200709068,0.625986359781983,0.264922999112726,0.0585879917042461,"BAQS",4.22676498539845,0.136848200709068,0.625986359781983,0.264922999112726,0.0585879917042461,2.20226783333333,3.61306521666667,6.5516457,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 18:00:00,"BAQS",0,0.471194728998282,1.53534299319975,0.228661091081194,0.0876870664150793,"BAQS",0,0.471194728998282,1.53534299319975,0.228661091081194,0.0876870664150793,2.39640075,4.02194283333333,7.73720441666667,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 19:00:00,"BAQS",0,0.269512649303541,1.34576274991956,0.0560496238346244,0,"BAQS",0,0.269512649303541,1.34576274991956,0.0560496238346244,0,NA,NA,NA,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",2,2,2
2022-05-19 20:00:00,"BAQS",2.2118245135546,0.345234117863927,1.08544923736642,0.263964583984813,0.00437120235876994,"BAQS",2.2118245135546,0.345234117863927,1.08544923736642,0.263964583984813,0.00437120235876994,NA,NA,NA,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",2,2,2
2022-05-19 21:00:00,"BAQS",0,0.228879616746735,0.859955003440125,0.158265145886017,0,"BAQS",0,0.228879616746735,0.859955003440125,0.158265145886017,0,3.63230371666667,5.14968765,8.54473541666667,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 22:00:00,"BAQS",0,0.204116770669301,0.600250254773209,0.169675780136345,0.063296531479219,"BAQS",0,0.204116770669301,0.600250254773209,0.169675780136345,0.063296531479219,3.95883885,5.60607733333333,9.31725668333333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 23:00:00,"BAQS",1.74510697718655,0.196300045088033,0.203368612819069,0.0505119020334388,0,"BAQS",1.74510697718655,0.196300045088033,0.203368612819069,0.0505119020334388,0,2.69043768333333,4.48047701666667,8.69958181666667,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-20,"BAQS",2.15205545138023,0.0326065920587212,0.0885404459419367,0.0584193939016884,0.00702328031205759,"BAQS",2.15205545138023,0.0326065920587212,0.0885404459419367,0.0584193939016884,0.00702328031205759,NA,NA,NA,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",2,2,2
2022-05-20 01:00:00,"BAQS",0,0.00460166736404791,0.0047678541478745,0,0,"BAQS",0,0.00460166736404791,0.0047678541478745,0,0,NA,NA,NA,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",2,2,2
2022-05-20 02:00:00,"BAQS",2.87999185537206,0.0381274951790114,0.154466881344953,0.0723930022915269,0,"BAQS",2.87999185537206,0.0381274951790114,0.154466881344953,0.0723930022915269,0,2.19362446666667,3.88530098333333,7.09022453333333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
