"","datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
"599","2026-02-26 03:00:00",215,52,189,26,399.95,"1b","1b","1b","1b","1b"
"600","2026-02-26 04:00:00",142,69,108,34,398.68,"1b","1b","1b","1b","1b"
"601","2026-02-26 05:00:00",359,95,311,48,401.47,"1b","1b","1b","1b","1b"
"602","2026-02-26 06:00:00",600,144,528,72,400.03,"1b","1b","1b","1b","1b"
"603","2026-02-26 07:00:00",652,172,566,86,406.83,"1b","1b","1b","1b","1b"
"604","2026-02-26 08:00:00",514,186,421,93,400.14,"1b","1b","1b","1b","1b"
"605","2026-02-26 09:00:00",625,192,529,96,403.09,"1b","1b","1b","1b","1b"
"606","2026-02-26 10:00:00",690,200,590,100,401.04,"1b","1b","1b","1b","1b"
"607","2026-02-26 11:00:00",849,243,728,122,404.78,"1b","1b","1b","1b","1b"
"608","2026-02-26 12:00:00",816,170,731,85,398.83,"1b","1b","1b","1b","1b"
"609","2026-02-26 13:00:00",707,149,632,74,403.45,"1b","1b","1b","1b","1b"
"610","2026-02-26 14:00:00",636,158,557,79,403.52,"1b","1b","1b","1b","1b"
"611","2026-02-26 15:00:00",721,181,631,90,411.34,"1b","1b","1b","1b","1b"
"612","2026-02-26 16:00:00",662,215,554,108,411.16,"1b","1b","1b","1b","1b"
"613","2026-02-26 17:00:00",848,231,733,116,408.77,"1b","1b","1b","1b","1b"
"614","2026-02-26 18:00:00",849,209,744,104,402.79,"1b","1b","1b","1b","1b"
"615","2026-02-26 19:00:00",711,177,623,88,402.55,"1b","1b","1b","1b","1b"
"616","2026-02-26 20:00:00",732,164,650,82,398.8,"1b","1b","1b","1b","1b"
"617","2026-02-26 21:00:00",839,169,754,84,402.74,"1b","1b","1b","1b","1b"
"618","2026-02-26 22:00:00",662,170,577,85,399.8,"1b","1b","1b","1b","1b"
"619","2026-02-26 23:00:00",776,130,711,65,403.86,"1b","1b","1b","1b","1b"
"620","2026-02-27 00:00:00",734,106,681,53,403.05,"1b","1b","1b","1b","1b"
"621","2026-02-27 01:00:00",631,92,585,46,410.26,"1b","1b","1b","1b","1b"
"622","2026-02-27 02:00:00",412,61,381,30,400.63,"1b","1b","1b","1b","1b"
"623","2026-02-27 03:00:00",485,111,429,56,400.41,"1b","1b","1b","1b","1b"
"624","2026-02-27 04:00:00",405,164,323,82,398.75,"1b","1b","1b","1b","1b"
"625","2026-02-27 05:00:00",520,177,431,88,406.09,"1b","1b","1b","1b","1b"
"626","2026-02-27 06:00:00",435,156,357,78,404.31,"1b","1b","1b","1b","1b"
"627","2026-02-27 07:00:00",380,94,333,47,408.93,"1b","1b","1b","1b","1b"
"628","2026-02-27 08:00:00",572,162,491,81,407.21,"1b","1b","1b","1b","1b"
"629","2026-02-27 09:00:00",1880,798,1481,399,408.79,"1b","1b","1b","1b","1b"
"630","2026-02-27 10:00:00",1041,501,790,250,412.98,"1b","1b","1b","1b","1b"
"631","2026-02-27 11:00:00",1144,379,954,190,419.68,"1b","1b","1b","1b","1b"
"632","2026-02-27 12:00:00",893,328,729,164,407.41,"1b","1b","1b","1b","1b"
"633","2026-02-27 13:00:00",1162,360,982,180,404.5,"1b","1b","1b","1b","1b"
"634","2026-02-27 14:00:00",1043,391,848,196,403.19,"1b","1b","1b","1b","1b"
"635","2026-02-27 15:00:00",1015,385,822,192,412.61,"1b","1b","1b","1b","1b"
"636","2026-02-27 16:00:00",945,392,749,196,414.82,"1b","1b","1b","1b","1b"
"637","2026-02-27 17:00:00",1153,450,928,225,408.87,"1b","1b","1b","1b","1b"
"638","2026-02-27 18:00:00",1183,383,992,192,412.53,"1b","1b","1b","1b","1b"
"639","2026-02-27 19:00:00",1309,375,1121,188,407.47,"1b","1b","1b","1b","1b"
"640","2026-02-27 20:00:00",1379,322,1218,161,408.15,"1b","1b","1b","1b","1b"
"641","2026-02-27 21:00:00",1075,252,949,126,400.84,"1b","1b","1b","1b","1b"
"642","2026-02-27 22:00:00",750,215,642,108,406.24,"1b","1b","1b","1b","1b"
"643","2026-02-27 23:00:00",931,212,825,106,397.64,"1b","1b","1b","1b","1b"
"644","2026-02-28 00:00:00",1306,336,1138,168,404.62,"1b","1b","1b","1b","1b"
"645","2026-02-28 01:00:00",892,195,794,98,399.76,"1b","1b","1b","1b","1b"
"646","2026-02-28 02:00:00",471,107,417,54,402.55,"1b","1b","1b","1b","1b"
"647","2026-02-28 03:00:00",656,109,601,54,397.04,"1b","1b","1b","1b","1b"
"648","2026-02-28 04:00:00",2942,1055,2414,528,405.2,"1b","1b","1b","1b","1b"
"649","2026-02-28 05:00:00",2044,846,1621,423,408.22,"1b","1b","1b","1b","1b"
"650","2026-02-28 06:00:00",1360,392,1164,196,408.05,"1b","1b","1b","1b","1b"
"651","2026-02-28 07:00:00",948,275,810,138,402.96,"1b","1b","1b","1b","1b"
"652","2026-02-28 08:00:00",981,282,840,141,406.09,"1b","1b","1b","1b","1b"
"653","2026-02-28 09:00:00",960,244,838,122,396.23,"1b","1b","1b","1b","1b"
"654","2026-02-28 10:00:00",876,272,740,136,401.19,"1b","1b","1b","1b","1b"
"655","2026-02-28 11:00:00",721,232,605,116,397.56,"1b","1b","1b","1b","1b"
"656","2026-02-28 12:00:00",860,226,747,113,394.26,"1b","1b","1b","1b","1b"
"657","2026-02-28 13:00:00",898,180,808,90,389.36,"1b","1b","1b","1b","1b"
"658","2026-02-28 14:00:00",610,155,532,78,392.61,"1b","1b","1b","1b","1b"
"659","2026-02-28 15:00:00",603,154,526,77,388.36,"1b","1b","1b","1b","1b"
"660","2026-02-28 16:00:00",819,207,715,104,396.28,"1b","1b","1b","1b","1b"
"661","2026-02-28 17:00:00",1732,713,1375,356,394.59,"1b","1b","1b","1b","1b"
"662","2026-02-28 18:00:00",3139,1298,2490,649,408.29,"1b","1b","1b","1b","1b"
"663","2026-02-28 19:00:00",3959,946,3486,473,412.35,"1b","1b","1b","1b","1b"
"664","2026-02-28 20:00:00",3833,883,3391,442,413.62,"1b","1b","1b","1b","1b"
"665","2026-02-28 21:00:00",2595,645,2272,322,405.16,"1b","1b","1b","1b","1b"
"666","2026-02-28 22:00:00",2515,501,2265,250,414.66,"1b","1b","1b","1b","1b"
