"date..UTC.0.","Al_Flags","Al_Concentration..ng.m3.","Al_Concentration.Uncertainty..ng.m3.","Si_Flags","Si_Concentration..ng.m3.","Si_Concentration.Uncertainty..ng.m3.","P_Flags","P_Concentration..ng.m3.","P_Concentration.Uncertainty..ng.m3.","S_Flags","S_Concentration..ng.m3.","S_Concentration.Uncertainty..ng.m3.","Cl_Flags","Cl_Concentration..ng.m3.","Cl_Concentration.Uncertainty..ng.m3.","K_Flags","K_Concentration..ng.m3.","K_Concentration.Uncertainty..ng.m3.","Ca_Flags","Ca_Concentration..ng.m3.","Ca_Concentration.Uncertainty..ng.m3.","Ti_Flags","Ti_Concentration..ng.m3.","Ti_Concentration.Uncertainty..ng.m3.","V_Flags","V_Concentration..ng.m3.","V_Concentration.Uncertainty..ng.m3.","Cr_Flags","Cr_Concentration..ng.m3.","Cr_Concentration.Uncertainty..ng.m3.","Mn_Flags","Mn_Concentration..ng.m3.","Mn_Concentration.Uncertainty..ng.m3.","Fe_Flags","Fe_Concentration..ng.m3.","Fe_Concentration.Uncertainty..ng.m3.","Co_Flags","Co_Concentration..ng.m3.","Co_Concentration.Uncertainty..ng.m3.","Ni_Flags","Ni_Concentration..ng.m3.","Ni_Concentration.Uncertainty..ng.m3.","Cu_Flags","Cu_Concentration..ng.m3.","Cu_Concentration.Uncertainty..ng.m3.","Zn_Flags","Zn_Concentration..ng.m3.","Zn_Concentration.Uncertainty..ng.m3.","Ga_Flags","Ga_Concentration..ng.m3.","Ga_Concentration.Uncertainty..ng.m3.","Ge_Flags","Ge_Concentration..ng.m3.","Ge_Concentration.Uncertainty..ng.m3.","As_Flags","As_Concentration..ng.m3.","As_Concentration.Uncertainty..ng.m3.","Se_Flags","Se_Concentration..ng.m3.","Se_Concentration.Uncertainty..ng.m3.","Br_Flags","Br_Concentration..ng.m3.","Br_Concentration.Uncertainty..ng.m3.","Sr_Flags","Sr_Concentration..ng.m3.","Sr_Concentration.Uncertainty..ng.m3.","Y_Flags","Y_Concentration..ng.m3.","Y_Concentration.Uncertainty..ng.m3.","Zr_Flags","Zr_Concentration..ng.m3.","Zr_Concentration.Uncertainty..ng.m3.","Mo_Flags","Mo_Concentration..ng.m3.","Mo_Concentration.Uncertainty..ng.m3.","Pd_Flags","Pd_Concentration..ng.m3.","Pd_Concentration.Uncertainty..ng.m3.","Ag_Flags","Ag_Concentration..ng.m3.","Ag_Concentration.Uncertainty..ng.m3.","Cd_Flags","Cd_Concentration..ng.m3.","Cd_Concentration.Uncertainty..ng.m3.","In_Flags","In_Concentration..ng.m3.","In_Concentration.Uncertainty..ng.m3.","Sn_Flags","Sn_Concentration..ng.m3.","Sn_Concentration.Uncertainty..ng.m3.","Sb_Flags","Sb_Concentration..ng.m3.","Sb_Concentration.Uncertainty..ng.m3.","Te_Flags","Te_Concentration..ng.m3.","Te_Concentration.Uncertainty..ng.m3.","Ba_Flags","Ba_Concentration..ng.m3.","Ba_Concentration.Uncertainty..ng.m3.","La_Flags","La_Concentration..ng.m3.","La_Concentration.Uncertainty..ng.m3.","Ce_Flags","Ce_Concentration..ng.m3.","Ce_Concentration.Uncertainty..ng.m3.","Pt_Flags","Pt_Concentration..ng.m3.","Pt_Concentration.Uncertainty..ng.m3.","Hg_Flags","Hg_Concentration..ng.m3.","Hg_Concentration.Uncertainty..ng.m3.","Tl_Flags","Tl_Concentration..ng.m3.","Tl_Concentration.Uncertainty..ng.m3.","Pb_Flags","Pb_Concentration..ng.m3.","Pb_Concentration.Uncertainty..ng.m3.","Bi_Flags","Bi_Concentration..ng.m3.","Bi_Concentration.Uncertainty..ng.m3.","PM.size.fraction"
"2021-08-01 20:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-01 21:00:00",NA,703.6556,587.53,NA,0,0,NA,0,0,NA,287.5207,20.3195,NA,84.7758,9.631,NA,44.0917,4.0735,NA,19.9511,2.6428,NA,2.752,1.0409,NA,0,0,NA,0,0,NA,0,0,NA,31.8245,1.8275,NA,0,0,NA,0,0,NA,0.9301,0.4891,NA,4.0055,0.5328,NA,0,0,NA,0,0,NA,0.8796,0.3804,NA,0,0,NA,5.6928,0.6701,"E: Uncertainty",0.3396,1.5023,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",8.7297,8.9388,"E: Uncertainty",5.8783,11.9341,"E: Uncertainty",4.3109,13.6987,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-01 22:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-01 23:00:00",NA,0,0,NA,0,0,NA,0,0,NA,327.8049,29.6282,NA,253.1263,19.3943,NA,304.597,14.0166,NA,15.5367,3.7232,NA,0,0,"E: Uncertainty",0.1624,1.0718,"E: Uncertainty",0.197,0.8283,"E: Uncertainty",0.3307,1.033,NA,35.1626,2.5151,"E: Uncertainty",0.0328,0.8484,NA,0,0,NA,11.6739,1.1285,NA,5.0273,0.8135,NA,0,0,NA,0,0,"E: Uncertainty",0.3198,0.5147,NA,0,0,"E: Uncertainty",0.2803,0.8235,NA,11.6829,2.2661,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",10.9481,12.9334,NA,0,0,"E: Uncertainty",3.779,19.7986,NA,0,0,"E: Uncertainty",3.7601,37.3138,"E: Uncertainty",8.071,45.4838,"E: Uncertainty",18.0835,63.1062,NA,19.6141,4.4837,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.9878,1.242,"PM2.5"
"2021-08-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 01:00:00",NA,698.3402,591.6777,NA,0,0,NA,0,0,NA,233.2518,19.2152,NA,178.9105,12.4831,NA,39.9602,4.0634,NA,17.0773,2.5957,"E: Uncertainty",0.4485,1.0171,"E: Uncertainty",0.0265,0.7386,NA,0,0,NA,0,0,NA,29.5219,1.7533,NA,0,0,NA,0,0,NA,2.179,0.5222,NA,7.9792,0.659,NA,0,0,NA,0,0,NA,1.372,0.3948,NA,0,0,"E: Uncertainty",0.4929,0.5851,"E: Uncertainty",0.8735,1.5348,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",9.0273,9.0573,NA,0,0,"E: Uncertainty",0.2262,13.8329,NA,0,0,NA,0,0,"E: Uncertainty",3.7037,32.0115,"E: Uncertainty",5.55,44.1184,"E: Uncertainty",1.6821,2.7942,NA,0,0,"E: Uncertainty",0.0835,2.0292,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-02 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 03:00:00","E: Uncertainty",159.3154,575.8005,NA,0,0,NA,0,0,NA,241.6066,19.1679,NA,191.1276,12.6016,NA,31.9479,3.7049,NA,32.5095,2.9359,NA,3.2914,1.0433,NA,0,0,NA,0,0,NA,0,0,NA,21.5659,1.4891,NA,0,0,NA,0,0,NA,1.0403,0.4761,NA,3.6539,0.5128,NA,0,0,NA,0,0,NA,0.7099,0.3667,"E: Uncertainty",0.1165,0.3866,NA,0.5646,0.5618,"E: Uncertainty",0.4479,1.4848,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",8.5044,8.8204,"E: Uncertainty",4.9063,11.8901,"E: Uncertainty",3.1507,13.3894,NA,0,0,NA,0,0,NA,0,0,NA,0.1057,0.0033,NA,0,0,"E: Uncertainty",0.1576,2.2864,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.4792,0.752,NA,0,0,"PM2.5"
"2021-08-02 04:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 05:00:00","E: Uncertainty",179.8592,580.1029,NA,0,0,NA,0,0,NA,244.4872,19.0474,NA,116.6201,10.497,NA,45.1053,4.0961,NA,19.9375,2.629,NA,1.4529,1.0123,"E: Uncertainty",0.1275,0.7244,"E: Uncertainty",0.0762,0.5556,"E: Uncertainty",0.0446,0.7061,NA,80.7861,3.3627,NA,0,0,NA,0,0,NA,2.793,0.5338,NA,4.5187,0.5511,NA,0,0,NA,0,0,NA,0.8364,0.3777,"E: Uncertainty",0.0822,0.4034,NA,1.0307,0.5703,"E: Uncertainty",0.211,1.4817,NA,0,0,NA,0,0,NA,0,0,NA,18.2701,9.0081,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",6.7029,25.6162,"E: Uncertainty",18.8906,31.3832,"E: Uncertainty",6.9476,42.6335,"E: Uncertainty",0.3828,2.6541,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.008,3e-04,NA,0,0,"PM2.5"
"2021-08-02 06:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 07:00:00","E: Uncertainty",332.1069,582.448,NA,0,0,NA,0,0,NA,255.1096,19.4927,NA,128.143,10.7886,NA,35.9818,3.769,NA,28.863,2.8126,"E: Uncertainty",0.6365,0.9995,NA,0,0,NA,0,0,NA,0,0,NA,49.0245,2.3572,NA,0,0,NA,0,0,NA,2.2432,0.5143,NA,2.8925,0.4862,NA,0,0,NA,0,0,NA,0.6498,0.3603,"E: Uncertainty",0.0811,0.4018,NA,1.416,0.582,"E: Uncertainty",0.3669,1.4809,NA,0,0,NA,0,0,NA,0,0,NA,13.0283,9.0803,NA,0,0,"E: Uncertainty",0.2104,13.6837,NA,0,0,NA,0,0,NA,0.1226,0.0039,NA,0,0,"E: Uncertainty",1.2145,2.7051,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-02 08:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 09:00:00","E: Uncertainty",489.851,589.3144,NA,0,0,NA,0,0,NA,365.4812,22.6033,"E: Uncertainty",2.4662,7.5719,NA,22.5903,3.4768,NA,19.9987,2.6468,"E: Uncertainty",0.5556,1.0078,"E: Uncertainty",0.3499,0.7569,NA,0,0,NA,0,0,NA,31.1494,1.8028,NA,0,0,NA,0,0,NA,1.0805,0.4885,NA,2.1608,0.4739,NA,0,0,NA,0,0,NA,0.4182,0.3779,NA,0,0,NA,1.2385,0.5883,"E: Uncertainty",0.3233,1.5401,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",5.4587,12.021,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.7773,32.4331,NA,0,0,"E: Uncertainty",0.4006,2.7344,NA,0,0,"E: Uncertainty",0.1916,2.028,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-02 10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 11:00:00","E: Uncertainty",362.5663,584.6074,NA,0,0,NA,0,0,NA,352.8533,22.2376,NA,0,0,NA,21.7305,3.4086,NA,22.6033,2.6658,"E: Uncertainty",0.3147,1.0051,"E: Uncertainty",0.0676,0.7366,NA,0,0,NA,0,0,NA,33.642,1.8745,NA,0,0,NA,0,0,NA,1.758,0.501,NA,2.5871,0.4897,NA,0,0,NA,0,0,"E: Uncertainty",0.3049,0.356,NA,0,0,NA,1.2728,0.5864,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.9825,8.8417,"E: Uncertainty",2.5196,11.7937,"E: Uncertainty",1.505,13.7643,NA,0,0,NA,0,0,"E: Uncertainty",10.1957,31.6485,"E: Uncertainty",9.3052,43.7723,"E: Uncertainty",0.3992,2.7211,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-02 12:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 13:00:00","E: Uncertainty",133.224,583.1284,NA,0,0,NA,0,0,NA,326.0244,21.6143,NA,0,0,NA,24.9215,3.5239,NA,31.1892,2.9138,NA,2.2153,1.065,NA,0,0,"E: Uncertainty",0.1184,0.5671,"E: Uncertainty",0.4669,0.7412,NA,110.0362,4.2917,NA,0,0,NA,0,0,NA,8.5338,0.7281,NA,4.9165,0.5765,NA,0,0,NA,0,0,NA,0.5974,0.3744,"E: Uncertainty",0.1223,0.4008,NA,1.6243,0.5891,"E: Uncertainty",0.1226,1.511,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",6.7146,8.9791,NA,0,0,NA,0,0,"E: Uncertainty",0.7724,18.9231,"E: Uncertainty",3.1793,25.6789,"E: Uncertainty",0.3819,31.5982,"E: Uncertainty",16.3386,43.9522,"E: Uncertainty",2.2345,2.807,NA,0,0,"E: Uncertainty",0.3768,2.035,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-02 14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 15:00:00","E: Uncertainty",185.7615,575.4468,NA,0,0,NA,0,0,NA,350.1429,21.9118,NA,0,0,NA,32.4311,3.636,NA,27.3689,2.7754,NA,1.3453,1.0112,NA,0,0,"E: Uncertainty",0.0697,0.5571,"E: Uncertainty",0.1415,0.7087,NA,94.2759,3.7888,NA,0,0,NA,0,0,NA,7.8384,0.6947,NA,7.9098,0.6584,NA,0,0,NA,0,0,NA,0.9014,0.3871,NA,0,0,NA,2.313,0.5935,"E: Uncertainty",0.259,1.4688,NA,0,0,NA,0,0,NA,0,0,NA,9.488,8.8204,"E: Uncertainty",2.1138,11.3789,NA,0,0,NA,0,0,"E: Uncertainty",0.2533,25.385,NA,0,0,NA,0,0,"E: Uncertainty",2.3809,2.7263,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,4.32,0.8536,NA,0,0,"PM2.5"
"2021-08-02 16:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 17:00:00","E: Uncertainty",439.4734,588.5024,NA,0,0,NA,0,0,NA,322.4334,21.1918,NA,0,0,NA,49.9723,4.1268,NA,32.718,2.939,NA,1.1853,1.0263,NA,0,0,"E: Uncertainty",0.1171,0.5592,NA,0,0,NA,111.5393,4.3387,NA,0,0,NA,0,0,NA,5.5864,0.6364,NA,6.5271,0.6273,NA,0,0,NA,0,0,NA,2.1269,0.4098,NA,0,0,NA,2.2786,0.6037,"E: Uncertainty",0.0209,1.4912,NA,0,0,NA,0,0,NA,0,0,NA,12.3602,9.0891,"E: Uncertainty",2.1686,11.6747,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",8.9946,31.3845,"E: Uncertainty",14.994,42.9997,"E: Uncertainty",1.4982,2.7431,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-02 18:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 19:00:00","E: Uncertainty",53.6288,574.7108,NA,0,0,NA,0,0,NA,206.7885,17.9733,NA,0,0,NA,29.7814,3.5765,NA,53.7396,3.5104,"E: Uncertainty",0.5033,0.9949,NA,0,0,"E: Uncertainty",0.1239,0.5549,NA,0,0,NA,86.2698,3.5356,NA,0,0,NA,0,0,NA,2.8961,0.5393,NA,4.0099,0.5318,NA,0,0,NA,0,0,NA,0.5219,0.3656,NA,0,0,NA,2.2881,0.59,"E: Uncertainty",0.2108,1.4846,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",3.6542,8.7411,"E: Uncertainty",3.3908,11.403,"E: Uncertainty",0.713,13.6917,NA,0,0,NA,0,0,"E: Uncertainty",8.4162,31.4405,"E: Uncertainty",4.8963,42.8533,"E: Uncertainty",1.4932,2.7239,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.0539,0.7284,NA,0,0,"PM2.5"
"2021-08-02 20:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 21:00:00","E: Uncertainty",340.1804,579.6023,NA,0,0,NA,0,0,NA,232.1538,18.8213,NA,0,0,NA,34.1875,3.7724,NA,47.2859,3.3711,NA,1.0879,1.0349,NA,0,0,NA,0,0,"E: Uncertainty",0.1273,0.7406,NA,193.0233,6.9127,NA,0,0,"E: Uncertainty",0.0123,0.4938,NA,12.2435,0.8384,NA,7.5805,0.6489,NA,0,0,NA,0,0,NA,1.6086,0.3935,NA,0,0,NA,1.7875,0.5945,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,10.3849,8.7948,"E: Uncertainty",1.3683,11.528,"E: Uncertainty",5.2196,13.5698,NA,0,0,"E: Uncertainty",3.8999,25.743,"E: Uncertainty",9.8636,31.3547,NA,0.0021,1e-04,NA,5.2859,2.8541,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.7775,0.7641,NA,0,0,"PM2.5"
"2021-08-02 22:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02 23:00:00",NA,0,0,NA,0,0,NA,0,0,NA,213.6822,25.8823,NA,0,0,NA,61.1342,6.1988,NA,10.7471,3.4059,NA,1.5697,1.4748,NA,0,0,"E: Uncertainty",0.0973,0.7991,NA,0,0,NA,94.8913,4.5038,NA,0,0,NA,0,0,NA,12.9294,1.1689,NA,11.7763,1.0622,NA,0,0,NA,0,0,NA,1.6721,0.5718,NA,0,0,NA,2.7849,0.8636,"E: Uncertainty",0.6133,2.1351,NA,0,0,NA,0,0,NA,0,0,NA,14.9523,13.0474,NA,0,0,"E: Uncertainty",4.5282,19.7454,NA,0,0,"E: Uncertainty",17.5124,37.3297,"E: Uncertainty",15.4694,44.9815,"E: Uncertainty",23.4514,61.5692,NA,0,0,"E: Uncertainty",0.121,3.4169,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,3.2821,1.1488,NA,0,0,"PM2.5"
